1477010458000000,0.091482
1477010458100000,4.22554
1477010458200000,0.637416
1477010458300000,0.724876
1477010458400000,3.79483
1477010458500000,3.63632
1477010458600000,3.04884
1477010458700000,2.90635
1477010458800000,0.65728
1477010458900000,1.71004
1477010459000000,4.49535
1477010459100000,1.86429
1477010459200000,0.942013
1477010459300000,0.655321
1477010459400000,2.09936
1477010459500000,5.26606
1477010459600000,2.09944
1477010459700000,0.549684
1477010459800000,1.60364
1477010459900000,0.492322
1477010460000000,0.219384
1477010460100000,2.08775
1477010460200000,0.273357
1477010460300000,3.09897
1477010460400000,1.44976
1477010460500000,14.1557
1477010460600000,0.731973
1477010460700000,1.1438
1477010460800000,1.45311
1477010460900000,0.0714727
1477010461000000,1.39253
1477010461100000,6.48475
1477010461200000,2.34838
1477010461300000,0.666598
1477010461400000,2.00015
1477010461500000,3.32549
1477010461600000,5.21674
1477010461700000,2.78869
1477010461800000,0.303072
1477010461900000,0.632717
1477010462000000,0.536967
1477010462100000,0.52841
1477010462200000,1.86322
1477010462300000,4.34975
1477010462400000,1.49995
1477010462500000,5.7576
1477010462600000,1.08614
1477010462700000,1.18089
1477010462800000,0.0115853
1477010462900000,0.623689
1477010463000000,2.6638
1477010463100000,1.49724
1477010463200000,2.79657
1477010463300000,0.13313
1477010463400000,0.473133
1477010463500000,0.841922
1477010463600000,0.135354
1477010463700000,1.46559
1477010463800000,0.271066
1477010463900000,3.79636
1477010464000000,2.04395
1477010464100000,0.425654
1477010464200000,0.946226
1477010464300000,1.2236
1477010464400000,0.057999
1477010464500000,0.0739304
1477010464600000,4.40275
1477010464700000,0.996967
1477010464800000,0.315608
1477010464900000,2.1274
1477010465000000,0.0710624
1477010465100000,4.3907
1477010465200000,3.21048
1477010465300000,1.40379
1477010465400000,0.572629
1477010465500000,0.483405
1477010465600000,6.05877
1477010465700000,0.798586
1477010465800000,3.1579
1477010465900000,0.910812
1477010466000000,1.07116
1477010466100000,1.22278
1477010466200000,1.00573
1477010466300000,1.96349
1477010466400000,0.208919
1477010466500000,2.17118
1477010466600000,7.80846
1477010466700000,0.529731
1477010466800000,4.10792
1477010466900000,1.79836
1477010467000000,2.20056
1477010467100000,0.758832
1477010467200000,2.7088
1477010467300000,1.01521
1477010467400000,2.15518
1477010467500000,0.783046
1477010467600000,1.14594
1477010467700000,4.59693
1477010467800000,6.03438
1477010467900000,0.649226
